,business_id,stars,text,user_id,cool,useful,funny,contains_profanity
641,UkbiF2Y3FUDGPK5YdCGgIQ,4,"In all of my shopping adventures at The Rack, I've found each day can be hit or miss. Some days they have very little selection of high quality clothing and other times I've seen $700 high-end designer dresses marked down to $30. They key, I've found, is to go on the days when their new merchandise arrives straight from Nordstrom. 

I somehow got on the Nordstrom mailing list, which I don't mind because they send postcards with the dates of these fashion events when new shipments arrive. These are the dates when the best selection of designer clothing comes straight from Nordstrom. So, if you can make it a point to show up, you're bound to find what you're looking for at a bargain.",FHJUj7EHB9nB2czVOzQX3Q,2,5,0,False
645,6oRAC4uyJCsJl1X0WZpVSA,4,"The place is nothing special, you can even think there is nothing going on there as it is almost hidden. Once you are in, you still won't believe there is something worthy. Sit and try one of their gyros, hummus or the vegetarian combo! All tasty and well served. After that you can check and buy some interesting to impress your friends next time!",LqgGgWi3FLHBViX9tmZ9sw,1,1,0,False
646,cN6aBxe2mQvrQlzk26LyRQ,4,"This review is for the bar ONLY! 

First time I came in here it was packed to this gills, and no where to sit so we left.. Next!

Second time I came here I met 2 of the strangest old women I've ever encountered who tried to reel me into a marketing scam, wouldn't shut up about how lovely I was and how both of them wanted me as their daughter, then performed Reiki on me and my friend, waving their hands all around us eyes closed and chanting.. in front of the everyone. I couldn't help but bust out in laughter. Bartender laughed too, then poured more bourbon in my glass and winked.

I really liked this place aside from the geriatric nonsense. Great vibe & I loved the entrance, you walk right through the kitchen and can observe the chefs working their magic. The interior is dark and sexy, with some of the coolest wallpaper I've ever seen.

I am hoping to write an update soon, because I desperately want to try the steak that I have heard so much about, but $60 for dinner is a little out of my budget, thanks to our economical crisis and being unemployed. *sigh*",v5k-__wHo2xPI25WO-dcQA,4,5,7,False
647,muCl5p-9ut1sY0aKeUeRhw,4,"When one course of a meal is so significantly better than the rest of it, it's hard to write a balanced review.  I went down to Cheuvront with a few friends for Restaurant Week.  The place is tiny, very relaxed-hip looking, and right on Central Ave.  While the place doesn't have any distinct look or theme going on, there was a movie with french subtitles playing on a screen next to the dining area so...I guess it's supposed to be French.  They have wine and cheese too, so, yeah, probably French.

So the meal didn't start out so great.  The spinach salad came out to me on a dirty place.  Sure, it's a restaurant.  I know other people use the same plates and silverware I'm using, but things like that, especially when noticed, are off-putting.  Unfortunately, the ahi tuna that followed was also overdone.  Not in a bad way, and I almost didn't notice through the thick peppercorn crusting, but when it was pointed out, I was a little disappointed.

That was when they pulled out dessert.

I'm not a sweets person.  I don't know that I've ever been.  Give me spicy or savory 10 times out of 10 over any kind of sweet-tasting anything.  Although my dentist might argue evidence to the contrary, I really just don't have a sweet tooth.  That being said, I wanted to die and be entombed in the citrus flan that was put in front of me.  I wanted to lick the plate clean and then go back to the kitchen and demand they fill my pockets, one with the smooth, creamy, more-like-custard-than-flan flan and the other with the wonderfully sweet and subtle citrus sauce they coated the dish with.  I'd also probably ask for some of the figs and berries to be put in a doggie bag.

I have never, in my entire life, enjoyed a dessert as much as this one.  I would happily drive the 20-plus minutes downtown just to have this again.

Before I forget or the keyboard shorts out from me drooling, the wine selection here is also amazing.  I didn't take time to look at the whole thing, but I think most wine connoisseurs would be happy here.

While it was a mixed bag, the place certainly deserves another trip.  I can see (if I had a real life, not one that consisted solely of studying) sitting out on their patio, enjoying Phoenix, and making a dent in their wine and cheese stocks.",lczLjHO7zIhrmSlOXI3ohg,1,1,1,False
648,y3V2jqKmvWjyo9Mc-Ipn4g,4,Pasand is under new ownership and the changes already seem good. I went there today expecting the same old stuff. What I got was some truely excellent tasting food. The food was leaps and bounds above the previous food. The spices were much more distinct and flavorful and especially fresh. In talking with the owners they were going to rennovate the run downinside and add some more buffet places. Overall I approve of what has been down to the place especially the food.,xH5ETGmT8IUaPjbwZmj-Ow,1,1,0,False
649,UFfYVoK3RwDVo9eb70Fh9w,4,"Creamy, luscious, divine...just some of the words that barely describe the wonderfulness that is Ritter's frozen custard. 

Short of having real Italian gelato (never been to Italy yet, so I can't even begin to compare the schtuff we have here), this frozen custard beats everything this side of town.

Mix-ins, schmixins.  The custard's yummy with or without.  It's more flavorful than teeth loosening sweet and they have over 65 to choose from...although they rotate around about 6 of them per day.

It sure makes the moody blues go bye-bye with each spoonful.  Okay, I'm being a little over-dramatic.  But it really is good!

Price is right, service is great, and it would take a long time before you became bored with the flavors.  You could literally go every day and try something new.  Bad for hips, good for the little kid in all of us.",1S7XdhbZWR17Wy4TBsIzaw,2,2,0,False
650,IFKTsVSSguMjLBA9mo0x0Q,4,"Some pretty decent mexican food, and quiet cheap as well. $5 for a burrito, though it's not as big as the $6/$7 burritos or taste as good as the ones in San Jose, CA, it was still good. if I was from here, I'd probably come here a lot.. maybe a little too much though. I tried an Arizona Burrito, which was potatoes, cheese, and steak burrito. Pretty good, though the potatoes seemed a little too hard, but it was whatever. Just tasty greasy food, my brother said it's the perfect hangover food, and they are open late so :).",VL3-X2kM2u2Z7dFo-FXVIA,0,0,0,False
652,IuAPYzf3NSyfyXYgT46YVA,4,"Returned for another meal and the overall experience was excellent. Only negative was that the braised leak appetizer is now somewhat drenched in cheese.. Feels a bit ""pizza hut"".",XtzSu8tDs_XDVAhO_J1VDw,0,1,0,False
653,C1tH3sEQra33EOTk56Eu1Q,4,"I adore Radio Milano. Tried to hit it up this last Thursday evening and found it to be closed. I was really depressed by this as I have had my eye on the deviled eggs and the beautiful bartender boy the last couple of times I've dined here. (neither of which I've been able to try yet...booooo!!) 

According to the valet guy across the street at Postino they are scheduled to re-open in early April. Apparently with somewhat more of a ""lounge like"" feel or some such nonsense. Works for me!  I hope they keep the Tuna Crudo around which is just insanely good. Drown yourself in some chocolate pudding for desert, you won't regret it. Ahhhhh, now I'm hungry... don't worry about me, he was too pretty to be straight anyway.",y9IKf7VckFc-fesWuDwgxg,3,3,2,False
654,gI4jThFNwy73SzaNvi-1dw,4,"Tried Ling & Louies for the first time, different than the traditional for sure. Service and food were both excellent. We tried the duck sliders,lucky lo mein rice, orange peel chicken & beef & broccoli.",O5z9K7JNEWWWF5AjBj6ahg,0,0,0,False
655,h53YuCiIDfEFSJCQpk8v1g,4,"I had a chicken panini and was more than enough! It was dinner and lunch!

They have this special bread that is like a big bun. The people is very friendly and patient to explain their different options. Nice place, and for sandwiches it was just good.",LqgGgWi3FLHBViX9tmZ9sw,0,2,0,False
656,Zh_y9AmSfWZpR2JB9wye-A,4,"Really cool, foodie restaurant in scottsdale. All the food was fresh and original. The service was quick and pleasant, and definitely a place to consider to eat. It's not the cheapest restaurant but worth the price. This place definitely belongs in Scottsdale as is more upscale and you could sense it from the decor and service.",BQ_WTijKUVgP2x5FzR-paQ,1,0,0,False
